Code,Date,Open,High,Low,Close,Volume,Value,Trades
ADV,31/05/2016,0.039,0.039,0.037,0.037,6272858,237253.675,80
ADV,01/06/2016,0.037,0.037,0.035,0.035,12309070,444032.132,180
ADV,02/06/2016,0.035,0.037,0.034,0.035,5929195,208918.596,129
ADV,03/06/2016,0.038,0.038,0.036,0.036,5105527,189336.914,88
ADV,06/06/2016,0.037,0.037,0.034,0.035,6939789,246914.025,111
ADV,07/06/2016,0.037,0.038,0.036,0.038,3379900,124243.399,81
ADV,08/06/2016,0.000,0.000,0.000,0.038,0,0.000,0
ADV,09/06/2016,0.000,0.000,0.000,0.038,0,0.000,0
ADV,10/06/2016,0.037,0.041,0.036,0.041,17108883,660294.879,239
ADV,14/06/2016,0.042,0.043,0.041,0.042,7740616,327168.280,145
ADV,15/06/2016,0.042,0.042,0.040,0.040,2384385,97840.159,51
ADV,16/06/2016,0.041,0.041,0.040,0.041,5107476,207473.368,96
ADV,17/06/2016,0.041,0.041,0.038,0.038,10506171,412590.389,126
ADV,20/06/2016,0.039,0.039,0.036,0.036,10214651,379637.592,123
ADV,21/06/2016,0.037,0.039,0.036,0.037,13471202,507784.133,135
ADV,22/06/2016,0.038,0.042,0.033,0.033,52752938,1972485.415,448
ADV,23/06/2016,0.032,0.032,0.026,0.028,50713014,1508702.865,467
ADV,24/06/2016,0.027,0.028,0.023,0.024,23439520,587400.651,320
ADV,27/06/2016,0.025,0.030,0.025,0.027,18062612,496428.018,265
ADV,28/06/2016,0.029,0.029,0.026,0.026,4133460,111470.814,65
ADV,29/06/2016,0.027,0.028,0.027,0.027,6706004,183030.748,87
ADV,30/06/2016,0.027,0.028,0.026,0.027,4812872,130459.447,52
ADV,01/07/2016,0.028,0.029,0.027,0.027,2548013,71338.276,65
ADV,04/07/2016,0.027,0.028,0.027,0.027,3714956,101263.783,61
ADV,05/07/2016,0.027,0.027,0.026,0.027,6661488,179713.926,52
ADV,06/07/2016,0.027,0.027,0.025,0.025,5838617,152549.799,96
ADV,07/07/2016,0.026,0.027,0.026,0.026,3335324,88695.186,47
ADV,08/07/2016,0.027,0.027,0.026,0.027,1870081,50398.734,25
ADV,11/07/2016,0.028,0.029,0.027,0.027,3533517,97617.842,52
ADV,12/07/2016,0.027,0.028,0.026,0.026,3775922,100415.372,60
ADV,13/07/2016,0.027,0.027,0.026,0.026,5915343,158072.428,91
ADV,14/07/2016,0.027,0.027,0.025,0.026,5601199,146078.704,42
ADV,15/07/2016,0.026,0.028,0.025,0.027,3975212,105045.309,65
ADV,18/07/2016,0.027,0.028,0.025,0.025,3679845,94960.191,51
ADV,19/07/2016,0.026,0.026,0.024,0.024,8882448,224443.748,99
ADV,20/07/2016,0.025,0.026,0.024,0.026,5564492,142937.164,73
ADV,21/07/2016,0.025,0.026,0.025,0.025,3903419,98630.610,42
ADV,22/07/2016,0.025,0.025,0.024,0.025,2863142,71514.176,30
ADV,25/07/2016,0.025,0.026,0.025,0.025,1282259,32259.553,29
ADV,26/07/2016,0.024,0.024,0.024,0.024,1101929,26446.296,13
ADV,27/07/2016,0.025,0.025,0.023,0.023,5685150,135338.947,70
ADV,28/07/2016,0.023,0.024,0.022,0.022,7193846,164203.525,87
ADV,29/07/2016,0.022,0.024,0.022,0.024,3063848,69732.532,39
ADV,01/08/2016,0.024,0.024,0.021,0.021,4705771,104499.265,56
ADV,02/08/2016,0.022,0.023,0.021,0.021,3353459,73619.308,41
ADV,03/08/2016,0.022,0.022,0.019,0.020,7698942,157734.029,78
ADV,04/08/2016,0.021,0.021,0.020,0.021,564479,11780.494,10
ADV,05/08/2016,0.020,0.021,0.020,0.021,4795096,99449.843,48
ADV,08/08/2016,0.022,0.023,0.022,0.023,4612046,101565.012,49
ADV,09/08/2016,0.023,0.023,0.021,0.021,1688851,37584.037,24
ADV,10/08/2016,0.022,0.022,0.020,0.020,2452769,51677.522,36
ADV,11/08/2016,0.021,0.021,0.020,0.021,870464,18022.688,18
ADV,12/08/2016,0.020,0.021,0.020,0.021,1544540,32044.919,27
ADV,15/08/2016,0.022,0.022,0.020,0.020,2104493,43869.879,34
ADV,16/08/2016,0.021,0.021,0.020,0.020,2534496,51394.920,30
ADV,17/08/2016,0.021,0.021,0.018,0.019,7568037,146818.071,94
ADV,18/08/2016,0.019,0.019,0.018,0.018,4607679,85270.395,46
ADV,19/08/2016,0.018,0.019,0.018,0.019,3383680,62909.920,22
ADV,22/08/2016,0.021,0.022,0.019,0.019,15742930,324375.360,149
ADV,23/08/2016,0.019,0.019,0.016,0.016,9638225,169410.376,95
ADV,24/08/2016,0.017,0.018,0.016,0.018,5200214,87867.821,54
ADV,25/08/2016,0.018,0.018,0.016,0.016,2821371,46965.696,28
ADV,26/08/2016,0.017,0.017,0.016,0.016,2543680,42147.929,34
ADV,29/08/2016,0.017,0.018,0.017,0.018,2202351,39388.565,42
ADV,30/08/2016,0.019,0.019,0.017,0.017,5176656,94631.720,40
ADV,31/08/2016,0.018,0.018,0.017,0.017,630945,10848.249,19
ADV,01/09/2016,0.017,0.018,0.017,0.018,768358,13811.226,16
ADV,02/09/2016,0.018,0.018,0.017,0.018,510148,9167.208,16
ADV,05/09/2016,0.019,0.019,0.017,0.017,2990286,53515.371,47
ADV,06/09/2016,0.017,0.018,0.017,0.018,2682235,48230.230,38
ADV,07/09/2016,0.021,0.021,0.018,0.018,8737228,174798.468,106
ADV,08/09/2016,0.019,0.019,0.018,0.018,1286679,23600.222,13
ADV,09/09/2016,0.018,0.019,0.018,0.018,1915381,34511.858,30
ADV,12/09/2016,0.018,0.018,0.017,0.018,3317478,59645.493,41
ADV,13/09/2016,0.017,0.018,0.017,0.017,2080097,35961.649,21
ADV,14/09/2016,0.017,0.017,0.016,0.017,4979539,84640.498,50
ADV,15/09/2016,0.018,0.018,0.017,0.017,2139528,37858.812,21
ADV,16/09/2016,0.017,0.017,0.016,0.016,2314441,38431.865,18
ADV,19/09/2016,0.016,0.016,0.016,0.016,240000,3840.000,3
ADV,20/09/2016,0.017,0.017,0.016,0.016,1139558,18499.594,10
ADV,21/09/2016,0.016,0.018,0.016,0.017,13804017,246628.322,84
ADV,22/09/2016,0.018,0.021,0.018,0.020,14014456,270055.360,137
ADV,23/09/2016,0.021,0.021,0.019,0.020,12289250,248227.341,97
ADV,26/09/2016,0.020,0.025,0.020,0.024,12675751,284937.213,91
ADV,27/09/2016,0.024,0.026,0.024,0.025,9459470,234647.536,102
ADV,28/09/2016,0.024,0.025,0.023,0.023,5512247,133242.923,53
ADV,29/09/2016,0.024,0.025,0.024,0.024,2004993,49685.191,32
ADV,30/09/2016,0.025,0.025,0.024,0.024,1349637,32697.425,24
ADV,03/10/2016,0.024,0.025,0.024,0.025,1382113,34304.336,23
ADV,04/10/2016,0.026,0.030,0.026,0.028,27446382,772112.253,263
ADV,05/10/2016,0.030,0.030,0.027,0.027,7134184,198590.514,83
ADV,06/10/2016,0.028,0.028,0.025,0.025,5049606,135560.151,77
ADV,07/10/2016,0.026,0.027,0.026,0.026,3095405,83061.766,34
ADV,10/10/2016,0.026,0.028,0.026,0.026,2492900,66877.551,39
ADV,11/10/2016,0.027,0.027,0.026,0.027,2210392,59430.664,32
ADV,12/10/2016,0.028,0.028,0.026,0.026,2892390,77349.687,33
ADV,13/10/2016,0.027,0.031,0.027,0.030,20796825,614844.147,170
ADV,14/10/2016,0.030,0.030,0.029,0.029,5820763,171156.793,82
ADV,17/10/2016,0.030,0.032,0.029,0.031,7671322,238908.503,91
ADV,18/10/2016,0.031,0.032,0.029,0.030,8948016,267709.966,135
ADV,19/10/2016,0.030,0.030,0.027,0.027,12114970,336022.296,120
ADV,20/10/2016,0.027,0.027,0.026,0.027,1444066,38789.782,23
ADV,21/10/2016,0.027,0.029,0.026,0.026,10573391,290031.958,102
ADV,24/10/2016,0.028,0.029,0.026,0.027,5342705,147159.245,103
ADV,25/10/2016,0.028,0.029,0.027,0.027,2889083,80904.577,35
ADV,26/10/2016,0.028,0.029,0.028,0.028,5623776,161689.752,69
ADV,27/10/2016,0.029,0.029,0.028,0.028,5227530,150387.686,38
ADV,28/10/2016,0.028,0.029,0.026,0.026,10224332,276607.464,115
ADV,31/10/2016,0.027,0.027,0.025,0.025,3761131,97535.297,41
ADV,01/11/2016,0.026,0.028,0.026,0.026,3975109,108956.413,49
ADV,02/11/2016,0.027,0.028,0.026,0.026,2290393,60727.417,34
ADV,03/11/2016,0.026,0.028,0.026,0.027,2964278,78867.134,42
ADV,04/11/2016,0.027,0.027,0.026,0.027,2365120,62658.240,20
ADV,07/11/2016,0.026,0.027,0.025,0.026,1963661,51120.725,33
ADV,08/11/2016,0.026,0.027,0.025,0.027,1492972,38773.706,27
ADV,09/11/2016,0.027,0.027,0.023,0.024,5996708,149694.477,68
ADV,10/11/2016,0.000,0.000,0.000,0.024,0,0.000,0
ADV,11/11/2016,0.000,0.000,0.000,0.024,0,0.000,0
ADV,14/11/2016,0.028,0.030,0.026,0.027,10648017,298674.294,98
ADV,15/11/2016,0.027,0.027,0.026,0.027,2971068,80208.836,29
ADV,16/11/2016,0.027,0.028,0.027,0.027,1253370,34275.531,29
ADV,17/11/2016,0.027,0.028,0.026,0.026,3446057,91092.366,42
ADV,18/11/2016,0.026,0.028,0.026,0.026,1939207,52348.564,29
ADV,21/11/2016,0.027,0.028,0.026,0.026,2672187,73743.300,28
ADV,22/11/2016,0.027,0.028,0.027,0.028,831612,22947.525,19
ADV,23/11/2016,0.028,0.028,0.027,0.027,3461921,96412.142,40
ADV,24/11/2016,0.027,0.028,0.027,0.027,2631154,71441.158,34
ADV,25/11/2016,0.028,0.029,0.028,0.029,4223608,118344.627,43
ADV,28/11/2016,0.029,0.029,0.028,0.029,4820936,135733.450,35
ADV,29/11/2016,0.029,0.032,0.029,0.032,31030930,954538.425,237
ADV,30/11/2016,0.032,0.035,0.032,0.034,16371856,547577.275,156
ADV,01/12/2016,0.034,0.035,0.032,0.032,9687131,319007.690,112
ADV,02/12/2016,0.032,0.032,0.030,0.030,4758577,147672.078,50
ADV,05/12/2016,0.031,0.032,0.030,0.030,6133483,192014.406,76
ADV,06/12/2016,0.032,0.032,0.031,0.031,3187192,100549.400,38
ADV,07/12/2016,0.032,0.033,0.031,0.032,3745543,120305.468,40
ADV,08/12/2016,0.033,0.033,0.031,0.031,4451155,144321.304,72
ADV,09/12/2016,0.032,0.032,0.029,0.029,12521314,374113.293,150
ADV,12/12/2016,0.029,0.032,0.029,0.029,6137826,187187.676,101
ADV,13/12/2016,0.030,0.030,0.029,0.030,4455479,131525.129,61
ADV,14/12/2016,0.030,0.033,0.030,0.030,9588892,305986.727,86
ADV,15/12/2016,0.031,0.032,0.029,0.030,5006155,150230.024,56
ADV,16/12/2016,0.030,0.030,0.029,0.029,2269045,68039.283,16
ADV,19/12/2016,0.030,0.030,0.029,0.029,6918756,203129.396,53
ADV,20/12/2016,0.030,0.032,0.029,0.029,12279739,374815.464,117
ADV,21/12/2016,0.029,0.031,0.029,0.031,4043559,121432.120,43
ADV,22/12/2016,0.031,0.031,0.029,0.029,5902107,172877.909,52
ADV,23/12/2016,0.029,0.029,0.028,0.029,2519621,73045.547,31
ADV,28/12/2016,0.029,0.030,0.028,0.030,1141996,33187.639,27
ADV,29/12/2016,0.029,0.031,0.028,0.031,3207713,97494.003,34
ADV,30/12/2016,0.030,0.030,0.029,0.029,826443,24658.750,15
ADV,03/01/2017,0.030,0.030,0.029,0.030,2567620,76937.163,34
ADV,04/01/2017,0.031,0.032,0.030,0.030,3098521,95663.763,36
ADV,05/01/2017,0.031,0.031,0.030,0.030,2925837,88367.942,38
ADV,06/01/2017,0.031,0.031,0.029,0.029,960470,28688.088,20
ADV,09/01/2017,0.030,0.033,0.030,0.031,9065834,289154.617,101
ADV,10/01/2017,0.031,0.032,0.031,0.031,2494801,78359.891,54
ADV,11/01/2017,0.031,0.031,0.030,0.030,5682612,171462.428,51
ADV,12/01/2017,0.030,0.031,0.030,0.031,1385368,42482.499,14
ADV,13/01/2017,0.030,0.030,0.029,0.030,2138092,64135.080,21
ADV,16/01/2017,0.030,0.031,0.030,0.031,3723154,115158.016,51
ADV,17/01/2017,0.031,0.033,0.030,0.033,15590131,502275.892,114
ADV,18/01/2017,0.033,0.033,0.031,0.031,3872181,124629.799,52
ADV,19/01/2017,0.031,0.032,0.031,0.031,3703103,115444.093,70
ADV,20/01/2017,0.031,0.032,0.030,0.031,3245724,100557.006,52
ADV,23/01/2017,0.030,0.031,0.029,0.029,10664000,319244.629,102
ADV,24/01/2017,0.030,0.031,0.029,0.030,2497537,74770.745,35
ADV,25/01/2017,0.030,0.030,0.030,0.030,1540505,46215.150,14
ADV,27/01/2017,0.030,0.030,0.029,0.029,1548059,45329.711,23
ADV,30/01/2017,0.030,0.031,0.029,0.029,4445879,130893.782,49
ADV,31/01/2017,0.029,0.030,0.029,0.029,883003,26247.722,17
ADV,01/02/2017,0.030,0.030,0.029,0.029,1769584,52471.605,18
ADV,02/02/2017,0.030,0.030,0.029,0.029,4343990,126122.146,43
ADV,03/02/2017,0.029,0.029,0.028,0.028,2309017,66451.653,29
ADV,06/02/2017,0.029,0.029,0.026,0.028,10791091,296089.248,100
ADV,07/02/2017,0.028,0.029,0.028,0.028,3715093,106013.713,40
ADV,08/02/2017,0.028,0.030,0.028,0.028,4405293,127312.902,51
ADV,09/02/2017,0.030,0.030,0.028,0.028,8280806,243975.667,107
ADV,10/02/2017,0.029,0.029,0.028,0.028,561658,16258.967,12
ADV,13/02/2017,0.028,0.029,0.028,0.029,2331685,67201.521,26
ADV,14/02/2017,0.029,0.029,0.028,0.028,731391,20830.431,20
ADV,15/02/2017,0.028,0.028,0.026,0.028,12462389,341310.233,88
ADV,16/02/2017,0.028,0.028,0.026,0.026,1407177,38161.899,29
ADV,17/02/2017,0.027,0.028,0.026,0.026,9778740,259925.074,75
ADV,20/02/2017,0.026,0.026,0.024,0.026,12197938,307178.818,98
ADV,21/02/2017,0.027,0.027,0.025,0.025,2545677,63724.756,24
ADV,22/02/2017,0.025,0.026,0.024,0.025,9164307,225733.424,87
ADV,23/02/2017,0.025,0.026,0.025,0.025,3813185,95523.972,41
ADV,24/02/2017,0.026,0.026,0.024,0.024,5340396,133692.462,42
ADV,27/02/2017,0.025,0.025,0.024,0.024,1584536,38677.889,35
ADV,28/02/2017,0.025,0.025,0.024,0.024,4040197,97246.371,49
ADV,01/03/2017,0.024,0.024,0.024,0.024,638184,15316.416,18
ADV,02/03/2017,0.024,0.024,0.023,0.023,3325216,79339.469,28
ADV,03/03/2017,0.023,0.025,0.023,0.024,1963978,47099.375,33
ADV,06/03/2017,0.024,0.024,0.023,0.023,431585,10055.540,14
ADV,07/03/2017,0.024,0.025,0.024,0.024,1117992,26856.808,22
ADV,08/03/2017,0.023,0.024,0.023,0.023,2109442,48740.309,31
ADV,09/03/2017,0.023,0.023,0.021,0.021,4633861,102439.377,48
ADV,10/03/2017,0.022,0.023,0.021,0.022,4333154,95441.251,48
ADV,13/03/2017,0.023,0.024,0.023,0.024,3404863,81049.168,38
ADV,14/03/2017,0.024,0.025,0.024,0.025,2734212,67677.891,21
ADV,15/03/2017,0.025,0.026,0.025,0.025,96379,2437.475,4
ADV,16/03/2017,0.025,0.025,0.025,0.025,623865,15596.625,11
ADV,17/03/2017,0.026,0.026,0.024,0.024,730000,18156.290,11
ADV,20/03/2017,0.024,0.025,0.024,0.025,949991,23709.775,25
ADV,21/03/2017,0.026,0.026,0.025,0.025,463080,11777.000,5
ADV,22/03/2017,0.025,0.025,0.024,0.024,1130513,27918.224,19
ADV,23/03/2017,0.025,0.025,0.023,0.023,3624275,86482.451,27
ADV,24/03/2017,0.024,0.024,0.023,0.023,820000,19360.000,8
ADV,27/03/2017,0.024,0.024,0.021,0.021,5978008,135702.196,62
ADV,28/03/2017,0.022,0.022,0.020,0.020,4053870,84829.010,54
ADV,29/03/2017,0.020,0.020,0.018,0.020,8015195,155039.694,79
ADV,30/03/2017,0.020,0.020,0.018,0.018,2947167,56501.892,46
ADV,31/03/2017,0.019,0.021,0.019,0.020,2284363,45962.207,17
ADV,03/04/2017,0.020,0.021,0.019,0.019,6814299,135220.905,57
ADV,04/04/2017,0.019,0.020,0.018,0.018,2205933,42814.448,21
ADV,05/04/2017,0.019,0.019,0.018,0.018,3125473,57125.389,40
ADV,06/04/2017,0.019,0.019,0.018,0.018,1196836,21829.548,13
ADV,07/04/2017,0.018,0.018,0.017,0.017,3024986,54384.748,24
ADV,10/04/2017,0.017,0.020,0.017,0.019,7204621,140313.303,72
ADV,11/04/2017,0.020,0.020,0.016,0.017,9022705,154037.187,101
ADV,12/04/2017,0.018,0.018,0.018,0.018,3114894,56068.092,27
ADV,13/04/2017,0.019,0.020,0.019,0.019,4080184,77867.248,39
ADV,18/04/2017,0.019,0.019,0.018,0.018,3370327,61250.711,29
ADV,19/04/2017,0.018,0.018,0.017,0.017,2189289,37941.693,32
ADV,20/04/2017,0.017,0.019,0.017,0.018,4745902,85305.083,55
ADV,21/04/2017,0.019,0.020,0.019,0.019,2372724,45280.758,20
ADV,24/04/2017,0.019,0.020,0.019,0.020,694453,13776.065,9
ADV,26/04/2017,0.020,0.020,0.018,0.018,5021713,95574.126,45
ADV,27/04/2017,0.019,0.019,0.018,0.018,3270358,62131.873,28
ADV,28/04/2017,0.019,0.019,0.018,0.018,796872,14850.568,13
ADV,01/05/2017,0.018,0.018,0.017,0.017,3423969,61034.785,30
ADV,02/05/2017,0.018,0.019,0.018,0.018,1384000,24963.806,14
ADV,03/05/2017,0.018,0.019,0.017,0.018,1433008,25816.804,15
ADV,04/05/2017,0.018,0.019,0.017,0.017,4886351,84623.104,36
ADV,05/05/2017,0.017,0.017,0.017,0.017,664165,11290.805,5
ADV,08/05/2017,0.017,0.017,0.017,0.017,967744,16451.648,10
ADV,09/05/2017,0.018,0.018,0.018,0.018,200613,3611.034,4
ADV,10/05/2017,0.017,0.017,0.016,0.016,4163388,67708.422,40
ADV,11/05/2017,0.016,0.017,0.015,0.015,1159943,18170.019,20
ADV,12/05/2017,0.016,0.016,0.016,0.016,2017777,32284.432,23
ADV,15/05/2017,0.016,0.017,0.016,0.016,830417,13362.300,12
ADV,16/05/2017,0.016,0.017,0.016,0.017,260309,4264.944,7
ADV,17/05/2017,0.016,0.017,0.015,0.015,5504245,87942.327,52
ADV,18/05/2017,0.015,0.016,0.015,0.015,7417795,111267.718,68
ADV,19/05/2017,0.015,0.015,0.014,0.014,809127,12056.852,16
ADV,22/05/2017,0.015,0.019,0.015,0.018,8812750,152958.484,47
ADV,23/05/2017,0.018,0.019,0.017,0.017,10212491,186075.225,100
ADV,24/05/2017,0.017,0.017,0.016,0.017,1150105,19018.033,15
ADV,25/05/2017,0.017,0.017,0.017,0.017,635446,10802.582,5
ADV,26/05/2017,0.016,0.017,0.015,0.015,3012498,47747.438,32
ADV,29/05/2017,0.016,0.017,0.016,0.016,1190810,19084.460,13
ADV,30/05/2017,0.017,0.018,0.017,0.017,4593681,78295.168,35
ADV,31/05/2017,0.000,0.000,0.000,0.017,0,0.000,0
ADV,01/06/2017,0.000,0.000,0.000,0.017,0,0.000,0
ADV,02/06/2017,0.000,0.000,0.000,0.017,0,0.000,0
ADV,05/06/2017,0.016,0.017,0.015,0.015,4009729,61024.096,47
ADV,06/06/2017,0.016,0.016,0.015,0.016,2837899,45405.384,40
ADV,07/06/2017,0.016,0.017,0.016,0.016,2334561,37353.077,22
ADV,08/06/2017,0.016,0.016,0.015,0.015,1029851,16277.616,8
ADV,09/06/2017,0.015,0.015,0.015,0.015,682206,10233.090,9
ADV,13/06/2017,0.015,0.016,0.015,0.016,2827880,44847.030,23
ADV,14/06/2017,0.016,0.016,0.016,0.016,575000,9200.000,7
ADV,15/06/2017,0.016,0.017,0.015,0.015,5684513,90725.187,38
ADV,16/06/2017,0.016,0.016,0.014,0.014,6120931,94595.802,30
ADV,19/06/2017,0.014,0.015,0.014,0.015,1581660,23551.910,17
ADV,20/06/2017,0.016,0.016,0.014,0.014,1818570,27787.320,17
ADV,21/06/2017,0.015,0.016,0.015,0.015,937208,14059.936,24
ADV,22/06/2017,0.016,0.016,0.015,0.015,211804,3177.497,6
ADV,23/06/2017,0.016,0.016,0.015,0.015,1781465,27624.852,29
ADV,26/06/2017,0.015,0.015,0.015,0.015,1383464,20751.960,19
ADV,27/06/2017,0.015,0.015,0.014,0.014,3068686,45807.374,53
ADV,28/06/2017,0.016,0.018,0.014,0.014,15914011,252518.566,150
ADV,29/06/2017,0.015,0.015,0.014,0.014,3587944,51372.887,31
ADV,30/06/2017,0.014,0.014,0.014,0.014,5828168,81594.352,46
ADV,03/07/2017,0.015,0.015,0.014,0.014,1003000,14845.000,8
ADV,04/07/2017,0.015,0.015,0.014,0.015,3040715,45450.875,17
ADV,05/07/2017,0.015,0.016,0.014,0.014,1950000,29679.000,16
ADV,06/07/2017,0.016,0.017,0.015,0.015,4210117,66779.624,51
ADV,07/07/2017,0.016,0.016,0.016,0.016,3629623,58073.968,30
ADV,10/07/2017,0.016,0.016,0.016,0.016,852690,13643.040,8
ADV,11/07/2017,0.016,0.016,0.015,0.016,1661962,26581.392,14
ADV,12/07/2017,0.016,0.016,0.015,0.015,1289955,20466.180,16
ADV,13/07/2017,0.016,0.016,0.015,0.015,714545,11149.388,6
ADV,14/07/2017,0.016,0.016,0.015,0.015,506666,7973.323,10
ADV,17/07/2017,0.016,0.016,0.016,0.016,475000,7600.000,6
ADV,18/07/2017,0.015,0.016,0.015,0.016,2275900,36094.400,32
ADV,19/07/2017,0.016,0.016,0.016,0.016,1261666,20186.656,11
ADV,20/07/2017,0.016,0.016,0.016,0.016,1417500,22680.000,11
ADV,21/07/2017,0.017,0.017,0.016,0.016,686550,11071.350,5
ADV,24/07/2017,0.017,0.017,0.017,0.017,139750,2375.750,3
ADV,25/07/2017,0.017,0.018,0.016,0.018,9819389,171494.542,54
ADV,26/07/2017,0.018,0.018,0.016,0.016,8064982,137520.296,53
ADV,27/07/2017,0.016,0.017,0.016,0.017,942708,15889.636,7
ADV,28/07/2017,0.017,0.017,0.016,0.016,775978,12966.626,13
ADV,31/07/2017,0.017,0.017,0.016,0.016,1016375,16732.000,15
ADV,01/08/2017,0.000,0.000,0.000,0.016,0,0.000,0
ADV,02/08/2017,0.017,0.017,0.017,0.017,2152958,36600.286,24
ADV,03/08/2017,0.017,0.018,0.016,0.017,3033684,51401.192,26
ADV,04/08/2017,0.017,0.017,0.016,0.016,826814,13361.836,11
ADV,07/08/2017,0.017,0.017,0.016,0.016,1721278,28433.392,13
ADV,08/08/2017,0.017,0.017,0.016,0.016,3839786,63352.362,25
ADV,09/08/2017,0.017,0.018,0.016,0.016,2631550,44803.087,20
ADV,10/08/2017,0.017,0.017,0.016,0.017,3755334,63728.136,22
ADV,11/08/2017,0.018,0.018,0.018,0.018,229403,4129.254,3
ADV,14/08/2017,0.019,0.019,0.017,0.018,3707998,68785.464,37
ADV,15/08/2017,0.019,0.019,0.019,0.019,1475621,28036.799,15
ADV,16/08/2017,0.019,0.020,0.019,0.020,3794284,72540.177,23
ADV,17/08/2017,0.020,0.024,0.020,0.024,10667716,239946.456,83
ADV,18/08/2017,0.027,0.030,0.024,0.024,23936353,666041.593,209
ADV,21/08/2017,0.026,0.026,0.023,0.023,7166587,173023.065,85
ADV,22/08/2017,0.023,0.023,0.022,0.022,1982000,45310.360,26
ADV,23/08/2017,0.022,0.022,0.020,0.020,12522153,262628.652,126
ADV,24/08/2017,0.021,0.021,0.018,0.018,5885628,110951.095,70
ADV,25/08/2017,0.019,0.021,0.018,0.019,5774443,109153.755,83
ADV,28/08/2017,0.019,0.019,0.019,0.019,2653006,50407.114,19
ADV,29/08/2017,0.019,0.019,0.019,0.019,1026668,19506.692,14
ADV,30/08/2017,0.020,0.021,0.019,0.019,3490146,69359.311,42
ADV,31/08/2017,0.020,0.022,0.020,0.021,3599555,74608.743,72
ADV,01/09/2017,0.021,0.023,0.021,0.021,3656031,78101.229,54
ADV,04/09/2017,0.021,0.021,0.020,0.020,739810,15381.856,13
ADV,05/09/2017,0.021,0.022,0.020,0.020,1784518,36257.395,27
ADV,06/09/2017,0.020,0.021,0.020,0.021,1913300,38449.826,26
ADV,07/09/2017,0.021,0.021,0.020,0.020,494146,10277.066,6
ADV,08/09/2017,0.020,0.020,0.020,0.020,840010,16800.200,14
ADV,11/09/2017,0.020,0.021,0.020,0.020,4465972,92430.611,39
ADV,12/09/2017,0.021,0.021,0.020,0.020,4518843,90911.092,22
ADV,13/09/2017,0.020,0.021,0.020,0.020,1753072,35311.440,11
ADV,14/09/2017,0.021,0.021,0.020,0.020,1532889,30857.780,15
ADV,15/09/2017,0.021,0.022,0.019,0.019,5649973,113853.703,59
ADV,18/09/2017,0.020,0.021,0.020,0.020,2516381,50341.741,41
ADV,19/09/2017,0.020,0.020,0.020,0.020,64938,1298.760,4
ADV,20/09/2017,0.020,0.020,0.019,0.019,1192701,23698.319,15
ADV,21/09/2017,0.020,0.021,0.019,0.019,834072,16865.418,22
ADV,22/09/2017,0.020,0.021,0.020,0.021,1613455,32320.119,20
ADV,25/09/2017,0.020,0.021,0.020,0.020,2928785,58576.000,19
ADV,26/09/2017,0.020,0.020,0.019,0.019,3815637,75382.626,25
ADV,27/09/2017,0.019,0.020,0.019,0.019,3233206,61461.871,27
ADV,28/09/2017,0.020,0.020,0.019,0.019,1759477,34816.044,15
ADV,29/09/2017,0.020,0.020,0.019,0.020,281750,5578.250,5
ADV,02/10/2017,0.000,0.000,0.000,0.020,0,0.000,0
ADV,03/10/2017,0.000,0.000,0.000,0.020,0,0.000,0
ADV,04/10/2017,0.021,0.021,0.018,0.019,14372766,284044.131,105
ADV,05/10/2017,0.019,0.019,0.016,0.016,8758426,150122.842,58
ADV,06/10/2017,0.017,0.018,0.017,0.018,5782741,98855.409,43
ADV,09/10/2017,0.018,0.018,0.017,0.018,3050848,54623.711,32
ADV,10/10/2017,0.018,0.018,0.017,0.018,2317597,41501.658,21
ADV,11/10/2017,0.018,0.019,0.017,0.018,1241968,21666.417,11
ADV,12/10/2017,0.018,0.018,0.017,0.018,3034819,53251.075,20
ADV,13/10/2017,0.017,0.017,0.017,0.017,3786093,64363.581,19
ADV,16/10/2017,0.017,0.017,0.016,0.017,10508345,170234.013,51
ADV,17/10/2017,0.016,0.016,0.015,0.015,8992279,136343.255,52
ADV,18/10/2017,0.016,0.016,0.015,0.015,1566000,24921.000,11
ADV,19/10/2017,0.016,0.016,0.015,0.015,8668097,130563.103,33
ADV,20/10/2017,0.015,0.015,0.015,0.015,730958,10964.370,6
ADV,23/10/2017,0.015,0.015,0.014,0.014,10511264,150697.232,43
ADV,24/10/2017,0.014,0.014,0.012,0.012,17485860,215716.286,124
ADV,25/10/2017,0.012,0.012,0.011,0.012,6702052,80193.052,43
ADV,26/10/2017,0.012,0.014,0.012,0.014,4493412,60014.442,40
ADV,27/10/2017,0.014,0.014,0.013,0.013,2476686,33055.296,28
ADV,30/10/2017,0.014,0.014,0.012,0.012,7535013,96333.070,47
ADV,31/10/2017,0.013,0.013,0.012,0.013,4568669,59310.697,30
ADV,01/11/2017,0.017,0.020,0.016,0.018,104342235,1856801.433,629
ADV,02/11/2017,0.018,0.018,0.016,0.016,25448375,436581.688,167
ADV,03/11/2017,0.016,0.016,0.015,0.015,9544327,146494.946,71
ADV,06/11/2017,0.016,0.017,0.014,0.014,10975976,167811.101,76
ADV,07/11/2017,0.015,0.016,0.015,0.015,4293282,64649.230,33
ADV,08/11/2017,0.016,0.018,0.015,0.016,19795088,327970.398,84
ADV,09/11/2017,0.017,0.018,0.017,0.018,17862122,314512.716,69
