Code,Date,Open,High,Low,Close,Volume,Value,Trades
SE1,21/08/2018,0.130,0.130,0.117,0.125,396979,47532.595,55
SE1,22/08/2018,0.120,0.120,0.115,0.115,446335,52998.080,8
SE1,23/08/2018,0.122,0.125,0.120,0.125,327008,39292.558,18
SE1,24/08/2018,0.115,0.120,0.115,0.115,268658,32113.470,24
SE1,27/08/2018,0.120,0.125,0.120,0.120,170103,21037.360,7
SE1,28/08/2018,0.120,0.120,0.115,0.120,25584,3022.110,3
SE1,29/08/2018,0.120,0.125,0.120,0.125,204416,24802.000,4
SE1,30/08/2018,0.000,0.000,0.000,0.125,0,0.000,0
SE1,31/08/2018,0.130,0.130,0.120,0.120,196956,25339.539,10
SE1,03/09/2018,0.125,0.125,0.125,0.125,2424,303.000,1
SE1,04/09/2018,0.000,0.000,0.000,0.125,0,0.000,0
SE1,05/09/2018,0.120,0.120,0.120,0.120,122243,14669.160,3
SE1,06/09/2018,0.120,0.120,0.115,0.115,411877,47965.855,13
SE1,07/09/2018,0.000,0.000,0.000,0.125,0,0.000,0
SE1,10/09/2018,0.115,0.115,0.115,0.115,20888,2402.120,2
SE1,11/09/2018,0.115,0.120,0.110,0.120,875983,100683.470,23
SE1,12/09/2018,0.120,0.120,0.120,0.120,2106,252.720,4
SE1,13/09/2018,0.120,0.125,0.120,0.125,224054,27285.195,10
SE1,14/09/2018,0.130,0.150,0.125,0.145,2445479,347587.830,76
SE1,17/09/2018,0.145,0.145,0.130,0.140,677937,91926.905,30
SE1,18/09/2018,0.140,0.150,0.130,0.140,1112110,153930.355,32
SE1,19/09/2018,0.145,0.150,0.135,0.140,594858,85012.095,19
SE1,20/09/2018,0.140,0.140,0.135,0.140,767602,106736.270,18
SE1,21/09/2018,0.140,0.145,0.135,0.140,1019120,141397.735,24
SE1,24/09/2018,0.135,0.135,0.135,0.135,5708,770.580,3
SE1,25/09/2018,0.135,0.135,0.130,0.130,754450,100365.800,14
SE1,26/09/2018,0.130,0.130,0.125,0.125,186520,23660.850,7
SE1,27/09/2018,0.130,0.130,0.115,0.115,857655,104352.150,14
SE1,28/09/2018,0.120,0.130,0.115,0.130,327461,38254.960,19
SE1,01/10/2018,0.125,0.135,0.120,0.135,690825,84979.075,13
SE1,02/10/2018,0.130,0.130,0.130,0.130,1143,148.590,3
SE1,03/10/2018,0.120,0.130,0.120,0.130,30667,3701.960,4
SE1,04/10/2018,0.130,0.145,0.130,0.135,1805000,247524.380,53
SE1,05/10/2018,0.135,0.135,0.135,0.135,9392,1267.920,4
SE1,08/10/2018,0.135,0.140,0.125,0.125,655124,85138.130,14
SE1,09/10/2018,0.000,0.000,0.000,0.135,0,0.000,0
SE1,10/10/2018,0.000,0.000,0.000,0.135,0,0.000,0
SE1,11/10/2018,0.115,0.115,0.110,0.110,507449,58243.415,15
SE1,12/10/2018,0.110,0.120,0.110,0.120,462140,51422.480,6
SE1,15/10/2018,0.120,0.120,0.115,0.115,132644,15292.280,8
SE1,16/10/2018,0.115,0.120,0.110,0.115,795587,91586.440,20
SE1,17/10/2018,0.115,0.115,0.115,0.115,130,14.950,1
SE1,18/10/2018,0.120,0.120,0.120,0.120,130,15.600,1
SE1,19/10/2018,0.115,0.115,0.115,0.115,141,16.215,3
SE1,22/10/2018,0.115,0.115,0.110,0.110,500000,55357.605,8
SE1,23/10/2018,0.110,0.110,0.105,0.105,39,4.225,3
SE1,24/10/2018,0.110,0.110,0.110,0.110,13,1.430,1
SE1,25/10/2018,0.000,0.000,0.000,0.110,0,0.000,0
SE1,26/10/2018,0.000,0.000,0.000,0.110,0,0.000,0
SE1,29/10/2018,0.110,0.110,0.100,0.105,609990,63293.980,18
SE1,30/10/2018,0.105,0.105,0.099,0.100,1137300,113654.995,11
SE1,31/10/2018,0.105,0.110,0.095,0.095,1328012,129574.526,19
SE1,01/11/2018,0.100,0.110,0.100,0.105,261406,27743.035,7
SE1,02/11/2018,0.105,0.120,0.098,0.105,837839,90487.369,19
SE1,05/11/2018,0.000,0.000,0.000,0.105,0,0.000,0
SE1,06/11/2018,0.105,0.105,0.105,0.105,40000,4200.000,1
SE1,07/11/2018,0.100,0.110,0.099,0.100,2373662,239603.186,71
SE1,08/11/2018,0.000,0.000,0.000,0.110,0,0.000,0
SE1,09/11/2018,0.110,0.115,0.110,0.115,18303,2063.330,2
SE1,12/11/2018,0.110,0.110,0.110,0.110,1697,186.670,1
SE1,13/11/2018,0.110,0.110,0.105,0.105,362418,38390.980,14
SE1,14/11/2018,0.110,0.110,0.110,0.110,67740,7451.400,5
SE1,15/11/2018,0.110,0.110,0.100,0.110,89727,9314.970,9
SE1,16/11/2018,0.105,0.110,0.100,0.110,191000,19527.935,11
SE1,19/11/2018,0.000,0.000,0.000,0.105,0,0.000,0
